Nombre Comunidad Autónoma,Nombre Provincia,Nombre municipio,Número de observaciones muestrales,Población (INE),Población declarante (IRPF),Renta imponible agregada (IRPF),Renta imponible media (por declarante),Renta imponible media (por habitante),Renta mediana,Índice de Gini ,"Índice de Atkinson 0,5",Top 1%,"Top 0,5%","Top 0,1%",Quintil 1,Quintil 2,Quintil 3,Quintil 4,Quintil 5,COD_INE_CAPITAL,LATITUD_ETRS89,LONGITUD_ETRS89,Porcentaje de Poblacion Declarante
Galicia,Pontevedra,Sanxenxo,692.0,17077.0,7016.0,122696720.08000001,17488.13,7184.910703285121,12154.01,0.5061082,0.23458829,12.44575,7.911747,1.973415,2.754918,8.611193,14.03169,19.53584,55.06636,36051,42.40028441,-8.806674828,0.41084499619371084
Galicia,Pontevedra,Silleda,294.0,9053.0,3532.0,48177363.0,13640.25,5321.701424942008,11194.51,0.40437588,0.14837214,5.117457,2.511271,0.4441476,4.156752,10.58473,16.40355,23.91097,44.94399,36052,42.69761087,-8.24800175,0.39014691262564893
Galicia,Pontevedra,Soutomaior,326.0,6305.0,2875.0,43231030.0,15036.88,6856.626486915146,12644.32,0.41099148,0.15883441,7.624335,3.787761,0.545286,3.803123,10.50372,16.67679,23.56046,45.45591,36053,42.33680364,-8.571859714,0.45598731165741474
Galicia,Pontevedra,Tomiño,386.0,12651.0,4644.0,68061674.52,14655.83,5379.944235238321,11985.24,0.38631667,0.14182613,5.804415,3.469687,0.7015894,4.197828,12.095,16.67409,23.65315,43.37992,36054,41.99132471,-8.742831302999999,0.367085605880958
Galicia,Pontevedra,Tui,540.0,16948.0,6699.0,106746756.27,15934.73,6298.486917040358,11928.08,0.42711914,0.16863332,7.050395,4.471651,1.285994,3.683507,10.65217,15.45584,23.4352,46.77329,36055,42.04641675,-8.644418778,0.3952678782157187
Galicia,Pontevedra,Valga,159.0,6071.0,2102.0,26740614.02,12721.51,4404.647343106572,11161.64,0.3743167,0.13015544,3.577674,1.861841,0.5198852,4.538869,12.23805,17.12625,23.21346,42.88337,36056,42.69955826,-8.648553657999999,0.34623620490858176
Galicia,Pontevedra,Vigo,10592.0,294772.0,135589.0,2826918111.1299996,20849.17,9590.185333512001,15607.88,0.46062419,0.1951886,9.825616,6.872571,2.857931,3.258244,9.561293,15.05406,22.27555,49.85085,36057,42.23588559,-8.726788225,0.45997923819087294
Galicia,Pontevedra,Vila de Cruces,203.0,6550.0,2000.0,24072800.0,12036.4,3675.236641221374,10094.0,0.43025629,0.17909191,9.006639,6.55293,1.59305,3.304018,10.66922,16.4598,22.43391,47.13305,36059,42.79403339,-8.169983456,0.3053435114503817
Galicia,Pontevedra,Vilaboa,214.0,6015.0,2219.0,31164967.400000002,14044.6,5181.208212801331,14011.39,0.38782864,0.13713461,4.98339,2.660879,0.5889431,4.678316,10.33806,18.31927,23.98861,42.67575,36058,42.35967312,-8.638079883,0.3689110556940981
Galicia,Pontevedra,Vilagarcía de Arousa,1358.0,36743.0,15621.0,253329037.41,16217.21,6894.620401437009,12721.18,0.44963242,0.19086541,9.536047,6.869371,3.68285,3.282773,9.893558,15.54205,22.54001,48.7416,36060,42.59707226,-8.763673197000001,0.42514220395721636
Galicia,Pontevedra,Vilanova de Arousa,381.0,10638.0,4009.0,51429576.77,12828.53,4834.515582816319,9870.14,0.44226377,0.17946586,7.319016,4.459978,1.107825,3.894976,10.44959,15.61399,20.90235,49.1391,36061,42.56208043,-8.826642719,0.3768565519834555
"Madrid, Comunidad de",Madrid,"Álamo, El",112.0,7265.0,3308.0,62178292.72,18796.34,8558.608770818995,13532.06,0.3869422,0.13651987,7.595222,5.189836,1.464643,5.688426,11.88078,15.4715,20.74181,46.21749,28004,40.22825607,-3.99079756,0.4553337921541638
"Madrid, Comunidad de",Madrid,Alcalá de Henares,2447.0,198723.0,87563.0,1886525571.1399999,21544.78,9493.242207192927,17136.49,0.40453446,0.15331754,8.121474,5.70343,2.635081,4.310179,11.24967,16.25598,23.54688,44.6373,28005,40.48033232,-3.36925102,0.4406284124132587
"Madrid, Comunidad de",Madrid,Alcobendas,2336.0,105951.0,47223.0,1994157399.9599998,42228.52,18821.506167568026,17466.82,0.63968209,0.37637617,27.65813,22.64875,13.14607,2.324015,5.983594,8.927599,14.99375,67.77104,28006,40.54104188,-3.63240185,0.445706033921341
"Madrid, Comunidad de",Madrid,Alcorcón,2180.0,166553.0,79704.0,1666329284.88,20906.47,10004.798982185852,17109.26,0.41524576,0.16207287,8.703444,6.220902,3.079854,4.236962,10.75692,16.20611,22.68253,46.11748,28007,40.35156977,-3.82849494,0.47855037135326295
"Madrid, Comunidad de",Madrid,Algete,394.0,18429.0,9113.0,307898743.88,33786.76,16707.295234684465,19091.35,0.5215801,0.2384237,13.23502,8.346414,2.000877,4.008286,8.575947,11.62035,17.99977,57.79565,28009,40.59595962,-3.49771503,0.49449237614629116
"Madrid, Comunidad de",Madrid,Alpedrete,246.0,12016.0,6095.0,167294280.05,27447.79,13922.626502163783,21196.16,0.4210206,0.17800352,12.77265,8.047679,1.818062,5.670178,10.96477,15.51885,20.19984,47.64635,28010,40.65875745,-4.02378568,0.5072403462050599
"Madrid, Comunidad de",Madrid,Aranjuez,683.0,49420.0,22548.0,492028250.76,21821.37,9956.05525617159,16485.22,0.43072737,0.17421687,8.978774,6.332649,2.632267,3.583536,10.69572,15.66108,24.06641,45.99326,28013,40.03340145,-3.60279693,0.45625252934034805
"Madrid, Comunidad de",Madrid,Arganda del Rey,575.0,47373.0,20829.0,407314844.22,19555.18,8598.037789880313,16644.44,0.36946796,0.12829753,5.665789,3.583464,1.364856,4.780702,11.19957,17.12046,26.46433,40.43493,28014,40.30073423,-3.43911167,0.43968083085301757
"Madrid, Comunidad de",Madrid,Arroyomolinos,233.0,9771.0,5715.0,148164461.1,25925.54,15163.694719066625,24181.19,0.3899511,0.13640654,4.97457,2.72352,0.5707412,4.168753,10.59544,17.71149,24.20995,43.31437,28015,40.26819762,-3.91935505,0.5848940743015044
"Madrid, Comunidad de",Madrid,Boadilla del Monte,1151.0,39791.0,20111.0,970188024.2600001,48241.66,24382.097063657613,30953.81,0.51284628,0.26023699,21.37832,17.49267,6.378783,4.198931,8.982224,13.04429,18.29195,55.48261,28022,40.40783457,-3.87580597,0.5054157975421578
"Madrid, Comunidad de",Madrid,Boalo (El),128.0,5750.0,2990.0,77931958.0,26064.2,13553.384,23386.52,0.40644247,0.15480227,5.400633,3.315467,1.051207,4.233623,7.900839,17.54448,28.82305,41.498,28023,40.71934583,-3.91803426,0.52
"Madrid, Comunidad de",Madrid,Brunete,164.0,8967.0,4034.0,100596624.46,24937.19,11218.537354745176,14159.3,0.47233432,0.19224969,5.403559,3.104015,0.8683913,3.806464,7.980999,12.07697,25.53229,50.60327,28026,40.40551557,-3.99857387,0.4498717519794803
"Madrid, Comunidad de",Madrid,Camarma de Esteruelas,102.0,5759.0,2991.0,65134259.25,21776.75,11309.994660531342,17831.42,0.36419146,0.12137559,4.643313,3.005989,0.8925264,5.442746,12.07867,16.79956,23.0988,42.58022,28032,40.55005773,-3.37906937,0.5193610001736413
"Madrid, Comunidad de",Madrid,Cercedilla,88.0,6773.0,3081.0,69670067.61,22612.81,10286.441401151631,20704.88,0.49990772,0.21987606,6.423616,3.317398,0.6849552,2.904685,7.890687,14.7556,18.35125,56.09778,28038,40.74278443,-4.05622297,0.45489443378119004
"Madrid, Comunidad de",Madrid,CHINCHON                           ,84.0,5071.0,2085.0,36952392.45,17722.97,7287.003046736345,14718.68,0.4052209,0.14787982,7.453982,3.846017,0.775535,4.889526,10.77728,16.9259,19.93943,47.46786,28052,40.14126916,-3.42230623,0.41116150660619205
"Madrid, Comunidad de",Madrid,Ciempozuelos,217.0,20010.0,8852.0,160365576.12,18116.31,8014.271670164918,12467.32,0.42804189,0.16848121,9.484836,6.070336,1.214403,4.729409,11.33382,14.38557,20.70497,48.84623,28040,40.15853479,-3.61650145,0.44237881059470263
"Madrid, Comunidad de",Madrid,Collado Mediano,131.0,6159.0,2986.0,82061849.2,27482.2,13323.891735671375,16032.98,0.47846552,0.20829732,5.394237,3.034707,0.5278344,2.691361,7.404053,12.08104,30.53821,47.28533,28046,40.69436536,-4.02307588,0.48481896411755154
"Madrid, Comunidad de",Madrid,Collado Villalba,791.0,52886.0,25098.0,559576474.68,22295.66,10580.80540558938,16706.49,0.38486563,0.1331287,5.013531,3.174263,1.240486,4.517605,10.95075,16.22969,25.55042,42.75153,28047,40.64302937,-3.99272535,0.47456793858488067
"Madrid, Comunidad de",Madrid,Colmenar de Oreja,111.0,7656.0,3253.0,56877598.98,17484.66,7429.1534717868335,10797.7,0.55298463,0.28552271,14.89517,8.351753,1.565954,2.723253,7.571438,12.46086,19.2039,58.04055,28043,40.10762015,-3.38841132,0.4248955067920585
"Madrid, Comunidad de",Madrid,Colmenar Viejo,760.0,41264.0,19735.0,511843605.05,25935.83,12404.119936264056,14680.04,0.54317216,0.29135523,22.2914,19.45139,13.55513,3.783929,8.500036,11.46962,17.1343,59.11212,28045,40.65765068,-3.76665012,0.4782619232260566
"Madrid, Comunidad de",Madrid,Colmenarejo,127.0,7596.0,3419.0,91886445.56,26875.24,12096.688462348604,18520.88,0.38006006,0.13828473,4.329578,2.622108,0.8441038,4.340181,9.153462,17.69878,29.69401,39.11356,28044,40.56052952,-4.0174095,0.45010531858873093
"Madrid, Comunidad de",Madrid,Coslada,1013.0,86478.0,37783.0,775895063.48,20535.56,8972.16706538079,16544.54,0.40446807,0.14832914,6.696613,4.366167,1.475318,4.625112,11.10674,15.97009,22.60593,45.69212,28049,40.42654912,-3.56749362,0.4369088091769005
"Madrid, Comunidad de",Madrid,Daganzo de Arriba,132.0,7895.0,4230.0,101214213.3,23927.71,12820.039683343888,24381.15,0.26285865,0.08965962,4.057882,2.448511,0.7579622,6.798302,17.13128,20.43079,21.02724,34.61238,28053,40.54533857,-3.45842772,0.5357821405953135
"Madrid, Comunidad de",Madrid,"Escorial, El",289.0,14492.0,6825.0,182613180.75,26756.51,12600.96472191554,21058.85,0.37721612,0.13192811,7.07021,4.617908,1.48105,5.428235,12.20471,16.26272,22.24144,43.8629,28054,40.58496220000001,-4.12698622,0.47094948937344744
"Madrid, Comunidad de",Madrid,Fuenlabrada,1646.0,194142.0,84939.0,1458105343.5,17166.5,7510.509541984733,14991.09,0.37244771,0.13006379,5.01825,3.054432,0.9712716,4.436865,12.05708,17.32171,24.30648,41.87785,28058,40.28221895,-3.79085287,0.43750965787928425
"Madrid, Comunidad de",Madrid,Fuente el Saz de Jarama,78.0,5860.0,2671.0,68352011.82,25590.42,11664.165839590443,27522.43,0.31883453,0.11032777,5.293844,3.438675,0.8017235,4.618655,13.11392,20.71783,23.02841,38.52119,28059,40.63284184,-3.51417693,0.45580204778156996
"Madrid, Comunidad de",Madrid,Galapagar,612.0,30007.0,14628.0,425188857.84,29066.78,14169.655675009164,25276.77,0.4190659,0.16180646,7.604539,5.315869,2.599552,3.827785,9.878576,17.20174,22.75485,46.33705,28061,40.57837609,-4.003986,0.4874862532075849
"Madrid, Comunidad de",Madrid,Getafe,2112.0,159300.0,77198.0,1618578042.8400002,20966.58,10160.565240677966,15876.29,0.4249909,0.17151843,11.22849,8.708863,4.824294,4.812551,10.91508,15.43986,20.6665,48.16601,28065,40.30403754,-3.72935236,0.4846076585059636
"Madrid, Comunidad de",Madrid,Griñón,146.0,8797.0,4282.0,105223769.82,24573.51,11961.324294645901,15750.29,0.5487022,0.2648574,13.34335,6.649632,1.266596,3.806821,7.905366,11.69707,14.78327,61.80746,28066,40.21414326,-3.84959576,0.48675684892577015
"Madrid, Comunidad de",Madrid,Guadalix de la Sierra,78.0,5347.0,2633.0,59388368.2,22555.4,11106.857714606322,25314.43,0.32810379,0.11831983,5.307895,3.172818,1.069109,4.9166,11.75961,21.06068,26.13671,36.1264,28067,40.7851731,-3.69134914,0.49242565924817655
"Madrid, Comunidad de",Madrid,Guadarrama,201.0,13607.0,6640.0,156833745.6,23619.54,11525.960579113691,15233.6,0.41567879,0.14930882,6.083276,3.280299,0.7036061,5.53129,10.81656,13.27487,23.00187,47.3754,28068,40.67350607,-4.08669675,0.4879841258175939
"Madrid, Comunidad de",Madrid,Hoyo de Manzanares,156.0,7298.0,3346.0,108063453.26,32296.31,14807.269561523706,16211.29,0.44909657,0.19846905,6.525965,4.650679,2.220942,2.691712,8.657553,13.41233,30.39115,44.84726,28072,40.62236754,-3.90676236,0.45848177582899424
"Madrid, Comunidad de",Madrid,Humanes de Madrid,187.0,16497.0,8076.0,136290737.52,16876.02,8261.546797599563,11901.98,0.47413355,0.25594895,24.59418,20.50458,4.822048,4.570778,10.93155,14.09935,17.94203,52.45629,28073,40.25025255,-3.82844738,0.4895435533733406
"Madrid, Comunidad de",Madrid,Leganés,2190.0,182431.0,85555.0,1630925553.95,19062.89,8939.958416880903,15674.0,0.41830834,0.16936992,9.341523,7.108329,4.538547,4.12992,10.68474,16.15782,22.79861,46.22892,28074,40.33174382,-3.76655557,0.4689718304454835
"Madrid, Comunidad de",Madrid,Loeches,75.0,5767.0,3107.0,62685713.48,20175.64,10869.726630830588,19185.12,0.29407504,0.09067536,5.531246,3.291811,0.6780642,6.58649,14.34639,19.08052,24.60126,35.38533,28075,40.38459894,-3.41014167,0.5387549852609675
"Madrid, Comunidad de",Madrid,Madrid,64136.0,3132463.0,1540301.0,47341212847.04,30735.04,15113.095620615471,19619.49,0.52229281,0.25393546,16.70372,12.91462,6.812526,3.231354,8.555598,12.95542,19.26567,55.99195,28079,40.40841191,-3.68760088,0.4917220091665887
"Madrid, Comunidad de",Madrid,Majadahonda,2114.0,63545.0,30050.0,1362044196.5,45325.93,21434.32522621764,30469.12,0.49712553,0.22296227,11.87249,8.133355,3.144125,2.961446,9.208507,13.19494,20.6591,53.97601,28080,40.47209962,-3.87411513,0.47289322527342825
"Madrid, Comunidad de",Madrid,Manzanares el Real,136.0,6612.0,3510.0,93651714.0,26681.4,14163.90108892922,19013.6,0.35902312,0.1321617,8.736774,6.039514,1.839965,6.12798,12.53514,16.6013,24.01829,40.71729,28082,40.72609812,-3.86486485,0.530852994555354
"Madrid, Comunidad de",Madrid,Meco,144.0,11719.0,5307.0,113506169.07,21388.01,9685.653133373155,16930.5,0.33790668,0.10656999,7.659321,4.600171,0.9954696,7.475212,12.06872,17.61835,22.03472,40.80299,28083,40.55375083,-3.32908179,0.4528543391074324
"Madrid, Comunidad de",Madrid,Mejorada del Campo,245.0,21369.0,9308.0,167474190.0,17992.5,7837.249754317001,14899.86,0.36719304,0.14134657,9.784808,7.227526,2.373439,5.55112,13.07962,17.35975,20.93796,43.07156,28084,40.39679137,-3.48847075,0.4355842575693762
"Madrid, Comunidad de",Madrid,Miraflores de la Sierra,100.0,5487.0,2515.0,58455340.2,23242.68,10653.424494259158,10045.44,0.63471177,0.35647715,16.9115,12.69501,2.883971,1.551649,5.443173,9.095197,13.61786,70.29211,28085,40.81390254,-3.76539731,0.4583561144523419
"Madrid, Comunidad de",Madrid,Molar (El),87.0,6087.0,3029.0,62155170.87,20520.03,10211.133706259241,12976.49,0.3886459,0.1425495,6.281058,4.541587,2.435447,4.746557,9.463831,14.67208,29.58736,41.53017,28086,40.73288241,-3.58276815,0.4976178741580417
"Madrid, Comunidad de",Madrid,Moralzarzal,190.0,11005.0,5139.0,136089507.69,26481.71,12366.152447978191,13861.35,0.42806192,0.16183591,5.410852,3.312938,1.053505,5.086736,9.730681,11.34837,27.42668,46.40753,28090,40.68131412,-3.97279774,0.46696955929123124
"Madrid, Comunidad de",Madrid,Morata de Tajuña,86.0,6782.0,2840.0,50077748.4,17633.01,7383.920436449424,13086.35,0.38850546,0.13876979,4.908523,2.96595,0.7097251,4.861665,10.80271,14.66127,27.26097,42.41337,28091,40.22862515,-3.43406196,0.41875552934237686
"Madrid, Comunidad de",Madrid,Móstoles,2392.0,204535.0,91863.0,1703872168.1100001,18547.97,8330.4674902095,15774.95,0.39122005,0.15424347,9.370467,7.229462,4.716535,4.695889,11.90071,16.83997,22.56228,44.00116,28092,40.32355537,-3.8648887999999997,0.4491309555821742
"Madrid, Comunidad de",Madrid,Navalcarnero,292.0,18620.0,8727.0,189156503.22,21674.86,10158.781053705692,17414.36,0.40235445,0.15134413,8.600092,6.709003,4.218675,3.951721,10.62096,16.4369,24.04283,44.94758,28096,40.28847295,-4.01478084,0.4686895810955961
"Madrid, Comunidad de",Madrid,Nuevo Baztán,128.0,5828.0,2591.0,63334559.46,24444.06,10867.288857240907,14167.92,0.58186133,0.30545337,21.23103,12.57454,2.095757,3.636921,6.739285,10.72884,14.21332,64.68163,28100,40.36614888,-3.24313128,0.44457789979409745
"Madrid, Comunidad de",Madrid,Paracuellos de Jarama,333.0,8572.0,6597.0,204863303.97,31054.01,23899.125521465234,25624.39,0.43011781,0.17127968,6.943627,4.108325,1.122859,3.230592,10.47131,16.23834,23.8484,46.21136,28104,40.50491857,-3.53147048,0.7695986934204386
"Madrid, Comunidad de",Madrid,Parla,1137.0,98628.0,44036.0,734102138.0,16670.5,7443.141278338809,13220.3,0.38555506,0.13455984,4.070368,2.436308,0.770219,4.518802,11.50311,15.9904,24.41232,43.57537,28106,40.23782083,-3.7708691,0.44648578496978547
"Madrid, Comunidad de",Madrid,Pinto,460.0,40876.0,20160.0,432978336.0,21477.1,10592.483021822096,18312.25,0.36510406,0.12489371,5.869843,4.018637,1.977625,5.091127,11.63347,17.02048,24.77139,41.48354,28113,40.24318238,-3.69824953,0.4931989431451218
"Madrid, Comunidad de",Madrid,Pozuelo de Alarcón,3120.0,79826.0,38373.0,2222469378.69,57917.53,27841.422327186632,28358.97,0.58407426,0.30986682,21.72589,16.36966,7.011314,2.995078,7.035832,10.01185,16.30652,63.65072,28115,40.43593987,-3.81581639,0.48070803998697165
"Madrid, Comunidad de",Madrid,Rivas-Vaciamadrid,1153.0,59426.0,30997.0,806496374.41,26018.53,13571.439679769797,21785.81,0.38194887,0.13783639,6.344009,4.06977,1.406835,4.697309,12.31051,16.86733,23.1238,43.00105,28123,40.32801264,-3.51609802,0.5216067041362367
"Madrid, Comunidad de",Madrid,"Rozas de Madrid, Las",1168.0,79876.0,41305.0,1827723119.2,44249.44,22882.006099454153,25199.2,0.52142376,0.23902677,14.00686,9.823323,3.812657,3.511692,8.233363,11.7102,20.11903,56.42572,28127,40.49195187,-3.87457308,0.5171140267414492
"Madrid, Comunidad de",Madrid,San Agustín del Guadalix,254.0,9522.0,4623.0,164884010.45999998,35666.02,17316.11115942029,26610.27,0.45346029,0.18623519,10.66824,7.921257,4.366076,4.615764,9.058276,15.90367,20.63696,49.78533,28129,40.67893914,-3.61743114,0.4855072463768116
"Madrid, Comunidad de",Madrid,San Fernando de Henares,480.0,39843.0,17671.0,346640344.14,19616.34,8700.156718620585,15575.04,0.3764359,0.12755733,5.704578,3.685398,1.13402,5.037903,11.47441,16.35647,25.44712,41.68409,28130,40.42532521,-3.53500587,0.4435157995130889
"Madrid, Comunidad de",Madrid,San Lorenzo de El Escorial,326.0,16531.0,7722.0,206686434.23999998,26765.92,12502.960150021172,17455.78,0.50853,0.2326622,12.69891,8.71544,2.408882,3.173783,7.612375,13.80524,21.27664,54.13196,28131,40.59254063,-4.14508803,0.4671223761417942
"Madrid, Comunidad de",Madrid,San Martín de la Vega,196.0,16057.0,6878.0,125127258.42,18192.39,7792.692185339727,15064.97,0.38197539,0.13655758,4.252463,2.886507,1.05236,3.995619,11.6687,16.141,25.68833,42.50636,28132,40.20771152,-3.57004947,0.42834900666376036
"Madrid, Comunidad de",Madrid,San Martín de Valdeiglesias,101.0,7604.0,3055.0,53271470.85,17437.47,7005.716839821147,10490.41,0.56620963,0.28257697,15.83865,10.31246,2.162073,3.668146,6.920914,11.11208,14.24586,64.053,28133,40.36157072,-4.39696017,0.40176223040505
"Madrid, Comunidad de",Madrid,San Sebastián de los Reyes,1429.0,68740.0,36284.0,1040675191.9200001,28681.38,15139.295780040735,20527.2,0.48231616,0.21272283,13.16194,9.528287,3.972339,3.74482,8.677252,14.08746,21.28838,52.2021,28134,40.547054700000004,-3.62671879,0.5278440500436428
"Madrid, Comunidad de",Madrid,Sevilla la Nueva,128.0,7387.0,3818.0,83378209.42,21838.19,11287.154382022472,11697.75,0.48909775,0.21257378,11.8868,6.493918,1.025355,4.303304,8.157902,12.80956,21.88475,52.84448,28141,40.34661542,-4.02728374,0.5168539325842697
"Madrid, Comunidad de",Madrid,Soto del Real,188.0,7969.0,3578.0,107494605.38,30043.21,13489.095919186848,28289.08,0.36151271,0.1448758,7.183169,4.892572,1.954134,3.565425,12.44328,20.39281,24.37844,39.22004,28144,40.75294194,-3.78826026,0.4489898356130004
"Madrid, Comunidad de",Madrid,Torrejón de Ardoz,1330.0,113176.0,51243.0,988163350.41,19283.87,8731.209358963031,15274.56,0.39219206,0.15009386,9.124511,6.900421,4.038138,4.979419,11.68457,16.29732,22.34698,44.69171,28148,40.4591561,-3.47899019,0.45277267265144555
"Madrid, Comunidad de",Madrid,Torrejón de la Calzada,99.0,6153.0,2882.0,63625481.699999996,22076.85,10340.562603607996,13322.2,0.52981783,0.27462534,12.14262,6.071308,0.8673297,4.768372,9.299844,12.38852,13.30183,60.24143,28149,40.19987233,-3.7950424,0.46838940354298714
"Madrid, Comunidad de",Madrid,Torrelodones,604.0,20452.0,8960.0,396171238.40000004,44215.54,19370.78224134559,27409.95,0.46535131,0.19474461,10.83052,7.41951,2.86561,3.711437,9.619325,13.65,23.19084,49.82839,28152,40.57649785,-3.93135576,0.43809896342655974
"Madrid, Comunidad de",Madrid,Torres de la Alameda,102.0,6881.0,3189.0,61400718.99,19253.91,8923.2261284697,13835.51,0.3855277,0.13996862,3.669774,2.210577,0.7486551,4.566586,10.24504,15.08815,29.1754,40.92483,28154,40.40659412,-3.3630153,0.4634500799302427
"Madrid, Comunidad de",Madrid,Tres Cantos,1051.0,40014.0,20080.0,724906272.8000001,36100.91,18116.316109361724,27377.08,0.45667572,0.18192458,8.083089,4.909629,1.473846,3.910626,9.680889,14.58202,20.39833,51.42813,28903,40.60490535,-3.7042059000000003,0.5018243614734843
"Madrid, Comunidad de",Madrid,Valdemorillo,256.0,10316.0,5376.0,150255920.64,27949.39,14565.327708414112,24599.16,0.33120577,0.10703926,5.235131,2.918464,0.7078567,6.451727,14.00008,17.55447,21.35327,40.64045,28160,40.50216434,-4.06705109,0.521132221791392
"Madrid, Comunidad de",Madrid,Valdemoro,496.0,53188.0,28478.0,601466751.2,21120.4,11308.316748138679,18480.21,0.34853668,0.11237833,3.978091,2.366879,0.7478908,4.925654,12.36068,17.78057,24.99043,39.94267,28161,40.18889948,-3.67881474,0.5354215236519516
"Madrid, Comunidad de",Madrid,Velilla de San Antonio,144.0,10860.0,5205.0,109923354.0,21118.8,10121.855801104972,15757.46,0.4349607,0.19807117,13.76462,6.88231,1.323521,5.618598,12.06264,14.79351,16.81355,50.71169,28167,40.36633215,-3.48827482,0.47928176795580113
